"product_id","page","page_order","recommended","date","text","hours","compensation","user_id","username","products","found_funny","early_access"
"1006510","53","4","True","2019-02-21","If you like horror games that really get under your skin and leave a lasting impression please buy this game.\nThis is up there with RedCandle's other game Detention as one of my favorite horror games ever. They really did it again, can't wait to see what they do next.","3.3","","","FuzzyBubbles","503","","False"
"1006510","53","5","True","2019-02-21","I have no idea what just happened, literally none of it made sense to me. But it looked pretty :D 8/10\nHere's my gameplay:","2.3","","76561198043447148","FloppyPenguin","234","1","False"
"1006510","53","6","True","2019-02-21","An amazing little horror game. Can be completed in one sitting and I'd recommend playing it as such to really soak in the ambience. The horror is great, the story is VERY interesting, the setting is novel... I guess what I want to say is: if you remotely think that you might like this game, get it.","3.0","","","thekillerphotographer","320","","False"
"1006510","53","7","True","2019-02-21","Great story, outstanding atmosphere, lasts just long enough and packs an impressive finale. Really recommend playing it through in a single session.","3.5","","","Unoriginal","185","","False"
"1006510","53","8","True","2019-02-21","怕","2.9","","76561198003156430","Nick5566","47","","False"
"1006510","53","9","False","2019-02-21","I enjoy using Trump’s meme a lot, and although disliked by Chinese government, I would never refuse to use meme of our own president. However, what’s in Devotion is a different thing.\nDevotion contains a series of “interesting fact” as listed below:\n- The number of candles on birthday cake is set to be the same number as the year when China’s creation was declared.\n- Multiple metaphors and puns saying that “Mainland Chinese are evil”.\n- Multiple metaphors from character names, saying that “Mainland China are black-hearted”.\n- In contrast, the dead daughter’s name “Meixin” means “Gentle heart” in Chinese.\n-\n- Finally, the meme of president Xi on a yellow sticky note, and that’s when western news starts to say “OMG Evil Chinese players review bombed Devotion for a meme on sticky note”.\nI know you westerns have no idea about it so I make it easier: In traditional Chinese culture, you put name of demon and dead people on that note, and stick it on door to prevent harms from great evil.\nWithout the hidden messages, the note itself would never trigger us like that. We all loved this game at the beginning: we cried for daughter Meixin, we cursed Doc He, and we told everyone to try this game. But suddenly someone found the ironic message on the note, and that’s when we notice that Taiwan developer took us as the greatest evil in the game and they think we should be responsible for Meixin’s death.\nDude, that really feels bad.\nAt this point, you may understand that what offended us is not a different political stand. We didn’t review bomb Devotion for a freaking meme.\n.\n“Chinese players review bombed a game because of a meme of president Xi”, Idk who made this topic, and I doubt if western news would ever want to make correction and tell the truth. But get ready mother truckers, here comes review bomb from brain-washed Chinese player.","2.9","","","AlwaysMetwo","91","2","False"
"1006510","54","0","True","2019-02-21","If you liked Detention, definitely give this a play. The length is perfect, the story is fantastic and the atmosphere is awesome.","5.2","","","Maria","234","","False"
"1006510","54","1","True","2019-02-21","this is really amazing game\ngive you an amazing story with graphic\nit's so emotional and scary at the same time\ni love this game please give us more of these kind of games","5.8","","","IMMORTAL","389","","False"
"1006510","54","2","True","2019-02-21","Stunning graphics and music, deep story, good voice actors and creepy sounds. The whole game is so atmospheric. Masterpiece!","2.7","","","railo1","223","","False"
"1006510","54","3","True","2019-02-21","Great Taiwanese game of horror. It’s Taiwanese Gone Home plus Resident Evil 7.","0.5","","","TseYa","356","","False"
"1006510","54","4","True","2019-02-21","I really enjoyed this game it reminded me very much of the original silent hill.  It was thoughtful and deeply emotional -  its the first time I have played a game by Red Candle and I only brought it as I thought the trailer looked ok and to be perfectly honest I was bored.  However I was unable to step away from my screen and played the whole game through its was really captivating, I read a few reviews etc. afterwards and will be buying Detention now as well - I honestly hope they produce more games in this vein and I will be keeping an eye out for them in the future.  The only quibble I have is that its a little short but apparently Detention is longer so looking forward to playing that.\nHighly recommended!","4.9","","","runestonethorn","42","","False"
"1006510","54","5","True","2019-02-21","Buy it if you are into interactive story telling, I mean I was expecting a horror game that's gonna make me♥♥♥♥♥♥my pants, and this is something different. Not to say its bad, in fact on a scale from 1 to 10 I would probably give it a 7, but if its horror you are looking for, probably not the absolute best. In short, this game is ok.","3.8","","","东京Massage","119","","False"
"1006510","54","6","True","2019-02-21","A horror game that is wrapped around an incredibly emotional impactful story.  The presentation, music, pacing, and the overall execution of this game is something that I feel is severely lacking in a lot of games these days.  It's not a long game (i put in around 3-4 hours streaming this).   I'm typically pretty critical when it comes to horror games and such.....but even after playing it, i'm still left wondering about many aspects of the story from this game.   For those that are of chinese heritage, this will really hit home hard.","3.7","","76561198025569663","neurofourier","1000","","False"
"1006510","54","7","False","2019-02-21","I am absolutely blind.","0.3","","","LynnX","6","","False"
"1006510","54","8","True","2019-02-21","It's a really good Taiwanese horror games. The story is magnificent, and it touched my heart so much, although the gameplay was only about two hours.","8.0","","76561198404405821","ss960320","5","","False"
"1006510","54","9","True","2019-02-21","This developer (Red Candles games from Taiwan) is certainly promising and well worth to support. Even though overall I think their debut game Detention is a stronger release, Devotion is certainly an interesting move from them to 3d and first person. This game is short and sweet, definitely interesting graphics and atmosphere wise - bringing to life taiwanese life and culture from the 80s - a setting certainly not too common in games. A lot of interesting colour and distortion settings are also used. Story wise it's a tad weaker than Detention in my opinion, but still touches upon some interesting themes. It could've used a bit more interaction though - it's a bit more a walking sim than Detention, which felt more like a classic point and click game. Overall, this game and studio deserves it's praise and I certainly hope they get the finances and opportunity to come out with a third game so they can put their best parts to use and create a subliminal horror experience.","3.1","","76561198308541597","Anatoom","92","","False"
"1006510","55","0","True","2019-02-21","The former half of video game is shocked with little number but very effected jump scare. However, during the later half of this game, the more nuances were found the more attentions were focuses on the story itself. Finally, the ending is moving and sorrow (without expectation). The whole video game costs a short  time but the traditional Chinese style absorbs the player deeply. STRONGLY RECOMMEND.","1.1","","76561198281838917","TomYin_Sian","6","","False"
"1006510","55","1","True","2019-02-21","Short but worth","4.6","","","Bean","200","","False"
"1006510","55","2","True","2019-02-21","Truly a masterpiece, one of the best horror games I have played so far  =D.\nThis is my first time playing a horror game that is closely tied to religion,. The mixture of Chinese mythology, symbolism and religious elements that tied to the game are pretty well done.  I love how the game plays with the different contrast of the horror tone and the vibrant colors at certain parts of the game, which is not usually seen in most of the horror games out there. Environmental design is carefully tailored with details to that time period and I really enjoy the small little details like the notes and the rendered TV shows, which makes the game shines as a whole.\nThe narrative makes me tear up again especially the scenes near the end, showing one's desperation and sacrifice for his loved one. Though, I kind of regret eating my dinner while I am witnessing some of the gore scene, causing me to remember about our when I eat late at night nowadays xD. And also, I remembered watching quite a bit of chinese horror dramas and movies with my parents last time, and some of the scenes and parts of the storyline can be quite relatable in some ways - which allows me to be fully immersed within the world.\nThe usage of sound effects are interesting too, like how it helps you to navigate towards certain area, providing information and hinting of danger. The ambience sounds and environment compliment so well with each other, in turns amplified the horror quite a bit. Unfortunately, my tolerance level for horror games are pretty high - but thanks to that, I am able to slowly appreciate the details rather than being scared throughout the game.","3.5","","","月浪 れいね","134","","False"
"1006510","55","3","False","2019-02-21","Extremely disappointing, underwhelming, and at times even embarrassing.\nThis game is essentially another metaphorical on-the-rails horror game (think Layers of Fear) under a fresh coat of paint, and once the novelty of the cultural and religious backdrop wears off, nothing of substance remains.\nThe story the game tries to tell seems almost to be an after thought devised after the horror elements were established and thus are implemented very awkwardly. At no time was I intrigued to play further on (though I did regardless).\nEverything the game does has been done before. It's riddled with contemporary horror game cliches and I fear more games of this calibre will be made in the next few years simply because it allows developers to do horror while giving off the pretense of doing something more ""intellectual"", even if the end result often ends up uneven and stiff.\nIf developers want to do pure horror then they should do it without forcing on it a disguise; if they would like to marry horror and story then do it so that the two elements complement each other. As this game stands, it ends up as an unsuccessful attempt to do the latter, to the detriment of both.\nI enjoyed Detention a lot, so this game was even more disappointing than if it had been made by a different studio.\nI do hope that Red Candle learns from this game so that they may in the future create something of the quality of their first game.","2.5","","","=SomBoye=","131","2","False"
"1006510","55","4","True","2019-02-21","非常好的遊戯。有AAA級風範。希望以後有更多台湾題材的作品。","2.9","","76561198212791061","colin19570929","49","","False"
"1006510","55","5","True","2019-02-21","100% loved this game and recommend it to anyone who enjoys story driven horror games. The music, story  and voice actors all worked so well together to make an atmosphere that was creepy and made you think about reality. It took me a little bit after the game ended to think through it all and piece together what had all happened and what the ending meant. Again I say I loved it and will support future projects from RedCandleGames. Thanks for making this game.","2.7","","","LittleFireee","107","","False"
"1006510","55","6","True","2019-02-21","Devotion is another gem from the Taiwanese developer Red Candle Games. Their previous game 'Detention' was one of my favourite horror game with its excellent use of symbolism and portrayal of a traditional and conservative Taiwanese culture shadowed by the civil war. Devotion did not disappoint, in fact, it far exceeded my expectations.\nWhere Detention uses 2D aesthetic combined with side-scrolling game-play, Devotion chooses to adapt to a first-person game-play which in my opinion is extremely effective when it comes to immersion, interactivity and story-telling. Obviously, when it comes to design, the first-person perspective offers the level of immersion which puts the player in direct control of the protagonist, interactions and explorations are experienced directly and instantaneous, with good use of angle, surprises often lies in certain corners or corridors.\nWhen it comes to sound design, Devotion takes advantage of ambient sound and noises. When you hear the raindrops in the background, it truly feels like an everyday summer life in Taiwan. The ambience combined with the occasional background music creates tension that builds gradually and release back at you all at once for a good reason as the story-telling was also well paced. The music you hear in the background coming from the radio is actually a direct reflection of the time period in Taiwan where the economy starts to grow after the war and people began to live their dream life. Music was a part of the culture and many talented musicians were on the rise (Teresa Tang etc.).\nWhere the game truly shines is once again the use of symbolism and metaphorical portrayal of a very personal story, a family's story, where love, hate and death runs its course.\nI do not need to tell you more about how the story will unfold and confidently, I can tell you that Devotion will definitely be one of the most unique horror game you will play this year so why not let the unique orient setting and strong cultural value take you in?","2.2","","","Cisco Engineer","1748","","False"
"1006510","55","7","True","2019-02-21","A very beautiful and haunting narrative game. Aside from the story that was set in 1980's, the true horror lies on the depiction on how far humans would go to save a life. The visuals and voice acting were beautifully crafted with unsettling ambiance and creepy sound effects, which made the gaming experience a very emotional one. Regardless how short the game is, the depiction of specific practices was spot on and relatable. With that, the impact was so profound, in which anyone would relate through listening from others and their own experience. Red Candle, good story telling! Well done!","3.8","","76561198134971640","DaMe BuTTeR IV","112","","False"
"1006510","55","8","True","2019-02-21","The game is so great that i am literally speechless.\nI am tongueless.","2.3","","","Indie Fury","2268","6","False"
"1006510","55","9","True","2019-02-21","A great horror game but not your typical jumpscare. This game plays with your mind and emotions. A great but short ride of the main character's life story.\nSeriously recommend this game. A plus if you are chinese or know chinese culture as many stuff in the game you can relate to. Also since the game is Chinese voiced it makes it all the more immersive.\nThe only downside is the short playtime but the content makes up for it\nGo check out their other game as well! Detention.","5.6","","","Foxo711","80","","False"
"1006510","56","0","True","2019-02-21","Streamed and loved it immensely! The game kept me riveted from beginning to end and the scares were done well and not cheap at all! I realllly enjoyed this game and anything by this DEV is a instant purchase for me! XOXO","3.2","","76561198023270186","BishieCraft","140","","False"
"1006510","56","1","True","2019-02-21","This game blew my mind. Started out just as a regular spooky game but with cool nostalgia (I grew up in Singapore in the 90s). You get to see what a typical Chinese apartment is like in Taiwan, learn some cool traditions and Buddhist mythologies. The horror was just enough to keep me excited/ on my toes, yet not overboard that I quit the game easily. I played it in one go, and the story was fantastic and ended up being a feels fest.\nHighly recommend this game for casual horror game players or those looking to try their first one. Definitely not the scariest so I think it's easier to jump into and complete.  Terrific world building, atmosphere, engaging puzzles, and really really hits hard in the feels. Really happy I bought this game. Will probably replay after I settle my thoughts from my first playthrough.","7.1","","","RubbishTurtle","130","","False"
"1006510","56","2","True","2019-02-20","good game, these devs can make a spooky game with good atmosphere and deliver a strong, depressing story at the same time.","2.9","","76561198021682251","Chewlafoo","61","","False"
"1006510","56","3","True","2019-02-20","是一款值得体验的游戏","6.4","","","犧牲者","28","","False"
"1006510","56","4","True","2019-02-20","As i am not that young anymore, i remember the 1st day i picked up the very 1st Silent Hill for my original Playstation console in 1999. I also remember saying ""There is not a lot of games like what i just experienced""\nAnd it was true, masterpiece like the early Silent Hills, Fatal Frame series or The Cat Lady will only come around every 10 years or so nowadays and the Detention/Devotion games are, without a doubt, part of it.\nIn the line of the greatest horror stories ever told, combined with an amazing soundtrack including No Party For Cao Dong, Devotion is a real artistic ""Chef-D'oeuvre"" throwing you deep inside the tortured soul of family man who will search for an answer to save his sick little girl.\nThe story line is a pure masterpiece, the graphics are breathtaking and well done, the world is as twisted and demented as it can be pretty and beautiful. The OST is one of a kind and as amazing as what Warmer delivered for The Cat Lady game.\nThis is one of a kind game, there is not a lot of games like this one in the world of video games nowadays, i would have personally pay even more for such an awesome game filled with emotions and feelings.\nThank you Red Candle Games!\nAnd to everyone else... Do yourself a favour, and pick this game up asap!","3.8","","","☢️Mister Megaton","195","8","False"
"1006510","56","5","True","2019-02-20","One of the best horror games I have ever played! Very intensive story line with amazing arts and music. The team heavily leverages music and light to create the horror atmosphere. Also after finishing the game, I strongly encourage people to either check online for the reviews with details explained or dive into the traditional culture/religion in Taiwan, and you will find A LOT OF Easter Eggs(both directly and indirectly relate to the story). For example, even the game release date has been well considered and is deeply related to one of the story elements.","7.3","","76561198053923150","Paul Boooooom","17","","False"
"1006510","56","6","False","2019-02-20","游戏很好，但是游戏制作工作室猥琐的夹带私货令人无比反感。","7.7","","","神无戏言","43","","False"
"1006510","56","7","True","2019-02-20","Teacher He must die.","3.9","","76561198353226977","645182440","13","1","False"
"1006510","56","8","True","2019-02-20","A good horror does not rely heavily on jump scare, this game is in my list.\n還願 -Devotion- is psychological horror video game combined with Chinese traditional culture, playing this game reminds my experience of P.T. and layer of fear.\nThe creator Red Candle once again nailed the story since from their previous game 返校 -Detention-, from stages and notes you can learn of a beautiful backstory\nBGM & songs are also great in this game, buy the bundle for it's soundtrack and support this indie game team to make more game like this.","3.8","","","Laplace's Shadow","157","","False"
"1006510","56","9","True","2019-02-20","Those bright, nauseating, and sticky days of the 80s, parenting, a splash of Taiwan, and the desperation that has us holding onto those dear things like religion when we're scared and have no answers... That's Devotion without spoiling the entire game for you. Did I mention horror? Yeah it's horror. But it's the horror that comes from the makers of Detention, a politically charged horror that forces the player to learn something and broaden their horizons while being humbled. Westerners get to learn something while the audience who already knows the playbook get to enjoy the ride anyway.\nI feel like I can say RedCandleGames may have topped their last game. Nicely done.\nThink of the type of pain that Mrs. Darling has when she notices her children have gone away to Neverland or that Geppetto has when Pinocchio is lost and nowhere to be found. That's the sort of horror this brings. Not your average horror, but a slower and carving horror that not everyone can say they've felt. That's the pain and sorrow this game gives me and it also delighted me for recreating that pain. Thank you for this realistic experience. Thank you for Devotion.\nYou play as a father who is a writer. Your wife was once a movie star and talented singer. Your daughter has talent, but she's ill. This game tests your devotion as a father, husband, and as a believe. Only the sinful are punished...right?\nThis game is scary on different levels. Be it the want to succeed and being held to impossible standards or that you can't do anything for your ill and possibly dying child. Perhaps it's having a faith and that nobody is listening to your prayers. The story can be predictable, but there's only one way for this story to go and you're dragged along for the ride while wondering is there really a positive outcome the deeper you get locked into things. This game is light on the jump scares but would rather drive it home that your child is full of needles and you can't relieve her suffering. The jump scares are nice, but the nightmarish images of tormenting my wife emotionally did a little more than the lone jump scare did. I mean it also had mood lighting so... We had that going for it.\nCults and the allure of cults are part of this game. Much like how cults work in real life, you won't notice how consuming it is until about midway or until the end. Then things start to connect. That part of the plot is interesting and I have to say I enjoyed that. Special mention for how I just didn't see the signs until after it had become all consuming. Now listen, if you're a Westerner, your experience with cults will be different than someone who is Asian and lives in Asia and especially if you lived around this time period. If you'd like some background knowledge, this is a great thing to look up after you play the game for some extra clarity. If you look before, you might ruin a little too much.\nThis game is visually beautiful. For some of us, this is going to be nostalgic. It may remind us of a grandparent's house or of a grocery store playing a game show on their little tv and switching to those familiar sounding commercials. There's something comforting in the replication and yet something so upsetting at the same time. I love it.\nThis game does crash in some areas. Near the finale, it can sputter out but I found you can have a remedy of either turning your graphics down as you zone into the ""Hell"" area or, of all things, enter backwards. There are very few spelling errors and most are just switching vowels. Everything is easy to comprehend for the English translation so I don't need any special voice actors. The narration is just so perfect as it is, I can't think of it any other way.\nThere's no sprint button. Take your time. Enjoy. Get all the messages. Be nosy. Look around. Look for every intimate detail in your life to try and understand what's happened. There are minor puzzles. Some feel a little like a fetch quest, but you end up going deeper and deeper into what has happened to this happy little family.\nThere are some minor flashing sequences from a typhoon warning light, but other than that, nothing that had any intense sequences to put me in bed. No running. No rapid shooting. Nothing intensive.\nDifferent horror is still scary, but not scary for all people. You'll come away feeling some sort of pain, but I can't promise you it'll be the same for all of us. We'll all take something different from this. I can say this did replicate the most terrified feeling I have ever had in my life, so I am a fan.\nYou should especially buy this if you loved Layers of Fear.\nEdit: This game is currently being review bombed. The negative reviews are not real and are taking away from the validity of the actual negative reviews. This only hurts the people who played this game and found actual problems with this game and not the squealing children who went ""YOU INSULTED MY PRESIDENT RIIIIIIII!"" like American middle schoolers. I expected better. But hey. Here's a bonus in this review.","6.1","","76561198042261571","Beefcake Fantasy Dwarfs Inc","93","1","False"
"1006510","57","0","True","2019-02-20","One of the best first-person horror games I've played in years. Devotion is captivating in its storytelling, eerie throughout, and incredibly paced.\nWill 100% follow what this studio does next and go back to play their first game Detention.","3.4","","","Bryden","186","","False"
"1006510","57","1","True","2019-02-20","Those expecting for a Detention-esque type of game are bound to be disappointed, since Devotion is much more walk simulator-ish in nature and, despite an intriguing presentation and some enticing first minutes, it never achieves much more than that. I've got kind of mixed feelings about the experience, but I'm giving it a pass since its positive aspects are worth the recognition.","2.7","","","gonzzCABJ","230","","False"
"1006510","57","2","True","2019-02-20","正确玩法：\n1：打开游戏\n2：800字\n3：回到床上，裹紧被子，瑟瑟发抖QAQ","2.9","","76561198858218960","穿拖孩的二文","4","13","False"
"1006510","57","3","True","2019-02-20","I'll get straight to the point: not much gameplay, albeit it's very good gameplay. While it's not as good as Detention, this game is still amazing. The game starts out as a horror, but as it progresses, the horror elements fade as you get more familiar with the intricate story. Some parts deviated so much from others that, at times, I forgot I was playing a horror game. The puzzles are simple and make sense, the programming is spot-on, and the story is interesting. I was honestly upset that the game ended as soon as it did; i wanted more. This game pays incredible attention to detail, like realistic view bobbing as you walk up or down stairs, and different walk speed depending on the situation the main character is in. Only downside is the cost compared to play time, as $17 for a 2-3 hour game seems just a little steep. I still enjoyed it nonetheless","2.8","","76561198095085752","BMZ","102","","False"
"1006510","57","4","False","2019-02-20","wdnmd贼鸡儿吓人 老子不玩了","1.5","","","液体滚回来吃汉堡好吗","18","7","False"
"1006510","57","5","True","2019-02-20","This game is very well made! Buy it :D","3.8","","","kenny388","109","","False"
"1006510","57","6","True","2019-02-20","10/10","0.6","Product received for free","76561198074494565","[I]Zhangwei","133","","False"
"1006510","57","7","True","2019-02-20","A thrilling, visceral, and hypnogogic spiral into grief-induced superstition and pitch-black madness. Like its predecessor, Detention, although comparatively more densely, this game interweaves multiple timelines within a shared intersubjective experience of the Taiwanese vernacular. But instead of a labyrinthine high-school as a traumatic site of the nation’s collective memory (the non-fictional White Terror as perpetrated by the KMT party), we have, this time, the unfathomable claustrophobia of a domestic home, driven by a fictional tragedy of a child's illness between the years of 1980-87 dwelling within it, as an allegorical satire directed at the lures of supernatural cures and fanatical mysticism. It's hellish and, at times, unspeakably brutal. Yet tender and compassionate throughout. Switch off your phone, kill your lights, and, as the Woodsmen from Twin Peak’s final season would say: “drink deep and descend”.","4.8","","","notevenathought","22","","False"
"1006510","57","8","True","2019-02-20","RedCandleGames have once again delivered a great horror experience. The atmosphere is stellar, very detailed environments really enhance the immersion. The narrative is pretty engaging as well and will keep you playing. It's worth the price if you're a horror fan.","3.5","","","Seppuku Sushi","1106","","False"
"1006510","57","9","True","2019-02-20","Great game showcase Taiwan's history and the period in the 80s. Amazing artwork and atmosphere.","3.3","","","Orgochem","332","","False"
"1006510","58","0","True","2019-02-20","Short and sweet. Predictable story, but executed superbly. There was actually a surprising amount of variety in gameplay for this genre and the voice acting was on point.","2.8","","","420DARKSCOPEZ","48","","False"
"1006510","58","1","True","2019-02-20","Highly recommend this game. Capture the dark side behind Eastern Religion; in this perfect horror setting of a 1980s apartment complex, see the destruction of a Taiwanese family as you witness their devotion.\nGreat story, great atmosphere and a great sense of Taiwanese culture.\nRedCandleGames you did it again! 驚人\n9/10.","5.4","","76561198284033166","Blazey","218","","False"
"1006510","58","2","True","2019-02-20","Another great game from RedCandle! Bought and played it through the first night after release. Overall, the visual, audio, little puzzles and plot are combined seamlessly. Can't wait for the next game!","3.0","","76561198049234090","Mirage","15","","False"
"1006510","58","3","True","2019-02-20","I really liked Detention so I knew i would like Devotion. This game has a great atmosphere, great sound design and some gameplay choices were really imaginative (I loved the storybook part). Red Candle never disappoints.","2.5","","","Wichita","163","","False"
"1006510","58","4","True","2019-02-20","This is one of the scariest games I've played in the last few years. It's not very well optimized but that's the only bad thing I can think of when I look back at my time with the game so far. It's about 2 hours long but it's SUCH a good 2 hours that I think the price is perfect for what you get in return.\nThis dev made Detention (a really scary 2D horror game) and this one really steps up their game. I honestly did not think that their style would translate to 3D very well but I could not have been more wrong. I'd love to tell you about all the creepy stuff in this game but I really don't want to spoil it for you. If you like horror games at all, I highly recommend this game.\nI've started uploading my playthrough to Youtube so go ahead and check that out if you want to see the game in action and decide for yourselves if it's something you might be interested in. I have about 4 videos in the series so if you don't see them all, that means they are still uploading. Feel free to ask questions in the video comments if your playing through on y our own and you have questions about a puzzle or a particular part. I loved the game so I'm happy to discuss my experience with it.","3.0","","","Droogie4Ever","854","","False"
"1006510","58","5","True","2019-02-20","After some hours I decided to give it 4/5 instead of 3/5. Also explained more in the Analysis, hope this will help you more.\nI am Taiwanese. I support Red Candle very much, which means I might be biased.\nLet's draw some more lines so to make sure you don't misunderstand about this game:\nDevotion tries to make an horror game about 80s Taiwan. It's receiving comments in Taiwan like ""This is just like my grandma's house,"" etc. A well captured 80s Taiwan is here, but if you're foreign, some elements of it, like accessories or the environments, might be difficult for you to understand. Those won't affect you understanding the main story though, so don't worry too much.\nOverall, I kinda puts it on the part of Gameplay spectrum where Firewatch is. One is here for a great interactive movie experience, while action is not the main aspect of it. There're quite many puzzles, but they're straightforward, so don't worry about it being too brain-burning. In fact, I do think the puzzles in the game are bit too easy.\nThe most challenging aspect of this game, is its storytelling. The game rearranged its timeline and used lots of metaphorical elements, so clearing the game is one easy task, but figuring out the whole story is not. The biggest puzzle this time is the story, yet don't worry about it being too try-hardly messy. It's challenging but still very comprehensible.\nUnder the standard of modern horror games, it does have some cheap Jump Scare scenes during the early game, but fortunately, they put more efforts on trying to scare you with its heavy atmosphere, Psychological horror, later on. It gets better from the middle game. One thing I very appreciate is that they put Taoism culture into the game. Rarely do I see those in other videogames out there. Also, there are definitely some majestic and unforgettable, unique moments you're gonna experience, only in Devotion exclusively.\nThe core of the story, what it wants to tell us, is pretty easily understandable. It talks about both personal, mental problem and society problem which are still around in current days, in almost every nation. So don't worry about it being too much about Taiwanese culture. It's about humanity.\nSome parts of it annoy me though, for example, it's one-run game. Linear. Also, the story is essentially fully told in the end, but there are parts left unexplained.\nIt is also a bit slow-paced. You can only walk around unless during some scenes. But the well-crafted environments and the constant feeling of discovering really covered that up. You move slow, but the rhythm of story does not.\nSpeed of loading, as of current, is kinda the weak point of it though. Still barely acceptable, but definitely can use some fix.\nI played it on 940m, middle setting, 768p, and the performance is acceptable, since you don't need fast action in this. The art style isn't like AAA with huge budgets, but has its own style and artistic feelings, capturing an ordinary old Taiwanese apartment.\nMusic-wise, I really recommend the soundtrack. After playing the game, the first thing I do is go listen to those tracks again. The tracks come with WAV format, so deluxe edition's price is actually nice.\n4/5\nIt's worth playing, neatly made, has its astonishing moments, but falls really short. If you're allergic to one of these:\nI suggest that you wait for discounts.\nBut, if you are into one of these:\nDevotion is it then. If you can, maybe buy it in full price. This small(Only 12-ish people are in that studio!) yet diligent team will be greatly supported by that.","4.8","","","Qui?","132","3","False"
"1006510","58","6","True","2019-02-20","A pretty good horror game from Taiwan, worth it. If Red Candle keep producing games like this, I will buy it absolutely.","3.6","","76561198012797727","まさお","42","1","False"
"1006510","58","7","True","2019-02-20","Love it Love it Love it.","3.5","","","MkeLone YT","51","1","False"
"1006510","58","8","True","2019-02-20","Love it","7.2","","76561198061239856","Right Hand","38","","False"
"1006510","58","9","True","2019-02-20","Quite short but excellent.","2.5","","","FacepalmRunner","218","","False"
"1006510","59","0","True","2019-02-20","你媽白痴 習近平小熊維尼","5.1","","","Applejack","80","","False"
"1006510","59","1","True","2019-02-20","I rate this game 88%. Great atmosphere, great story! Play it.","2.5","","","Krizonaux™","182","1","False"
"1006510","59","2","True","2019-02-20","Refreshing new horror game with great graphics, amazing atmosphere, and interesting story. Has some really good jump scares and very cool visuals. Highly recommend!","4.5","","","Rico Suave","94","","False"
"1006510","59","3","True","2019-02-20","Okay i played this game straight through in one afternoon.\nIt´s a masterpiece.\nEven tho it´s much more about the story than actual gameplay,\ni consider this one of the best games i recently played.\nIf you are unsure whether you like the asian theme or not - in my opinion,\nthe asian voiceacting and surroundings, keepin it authentic and not translating\neverything, makes this game so much better.\nI truly recommend playing this game, take your time, darken up your room and\ndive into the story.\nI had two crashes during my playthrough, but i dont know if that is simply related to my machine.","4.1","","76561198016039119","Shabby Jerkin","77","","False"
"1006510","59","4","True","2019-02-20","If you've ever enjoyed rearranging furniture, you will enjoy this game, because this family does it constantly, even after you've just left a room and turned around.\nIt's P.T. by way of What Remains of Edith Finch (or the other way around), and it surpasses both. A tremendously beautiful and absorbing experience. Please play it.","4.3","","","Deejo Wellens","947","1","False"
"1006510","59","5","True","2019-02-20","Holy..... this is the scariest game I ever played.... literally. a friendly reminder, don't play at night, DO NOT EVER LOOK BACK.","2.2","","","ZetaG","12","1","False"
"1006510","59","6","False","2019-02-20","Horror elements on point. But the story is predictable and too short.\nGameplay is a linear and have a lifespan of 2 hrs.\nRED CANDLE GAMES tried, but this game fails to express its story and horror compared to their predecessors.\nExpectation kills the fun alot sometimes.","4.2","","","Kainé","130","6","False"
"1006510","59","7","True","2019-02-20","Good Games, even though it's a short story.\nKeep it up.","2.7","","","WaWa Mania","593","","False"
"1006510","59","8","False","2019-02-20","he he","4.6","","76561198240171598","牧濑红莉栖","125","","False"
"1006510","59","9","False","2019-02-20","习近平小熊维尼？陆公民？邪教祭祀日十月一号到七号？小女孩叫美心？泡七天？陆心社？\n将军里面炸中国我无所谓，看狗2勿忘六四我也可以接受，明嘲暗讽你妈爆炸，想赚大陆钱又要立牌坊？婊子吗？","3.3","","76561198021236972","Spear & Shield","254","4","False"
